swab_id,gd,state,site,type,species,date,country,temp,cluster_size,y,wyear,season,yoa,ysw,Jdate,winter_day
KL13WI1905,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8.4,121,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1906,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8.4,121,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1907,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8.4,121,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1908,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8.4,121,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1909,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8.2,83,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1910,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8.2,83,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1911,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8.2,83,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1912,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8.2,83,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1913,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8.2,83,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1914,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,7.9,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1915,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,8,3,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1916,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,7.3,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1917,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,7.7,8,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1918,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,7.7,8,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1919,0,WI,ELROY SPARTA,BAT,EPFU,11/17/13,us,7.7,8,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1920,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1921,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.4,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1922,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.8,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1923,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1924,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1925,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,6.7,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1926,0,WI,ELROY SPARTA,BAT,MYSE,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1927,0,WI,ELROY SPARTA,BAT,MYSE,11/17/13,us,7.4,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1928,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.8,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1929,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.9,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1930,0,WI,ELROY SPARTA,BAT,MYSE,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1931,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1932,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.3,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1933,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1934,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1935,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.6,2,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1936,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1937,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1938,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.7,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1939,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.7,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1940,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1941,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.7,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1942,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.7,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1943,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.3,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1944,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,6.8,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1945,0,WI,ELROY SPARTA,BAT,MYSE,11/17/13,us,6.9,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1946,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1947,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.4,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1948,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.4,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1949,0,WI,ELROY SPARTA,BAT,MYSE,11/17/13,us,7.1,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1950,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.1,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1951,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.7,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1952,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.4,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1953,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1954,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.9,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1955,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1956,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.2,3,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1957,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,7.2,3,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1958,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,8.2,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1959,0,WI,ELROY SPARTA,BAT,MYLU,11/17/13,us,8.2,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1960,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,8,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1961,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.7,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1962,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1963,0,WI,ELROY SPARTA,BAT,MYSE,11/17/13,us,7.7,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1964,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1965,0,WI,ELROY SPARTA,BAT,PESU,11/17/13,us,7.1,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI1966,0,WI,ELROY SPARTA,BAT,MYSE,11/17/13,us,6.4,1,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3052,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3053,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3054,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3055,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3056,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3057,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3058,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3059,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3060,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3061,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3062,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3063,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3064,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3065,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3066,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3067,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3068,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3069,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3070,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3071,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3072,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3073,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3074,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3075,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3076,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3077,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3078,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3079,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3080,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3081,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3082,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3083,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3084,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3085,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3086,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3087,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3088,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3089,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3090,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3091,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,3/24/13,us,NA,NA,2013,2013,hiber_late,2016,-3,83,144
KL13WI3313,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3314,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3315,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3316,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3317,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3318,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3319,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3320,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3321,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3322,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3323,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3324,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3325,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3326,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3327,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3328,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3329,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3330,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3331,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3332,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3333,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3334,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3335,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3336,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3337,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3338,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3339,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3340,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3341,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3342,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3343,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3344,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3345,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3346,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3347,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3348,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3349,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3350,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3351,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3352,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3353,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3354,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3355,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3356,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3357,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3358,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3359,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3360,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3361,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3362,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3363,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3364,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3365,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3366,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3367,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3368,0,WI,ELROY SPARTA,NEAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3369,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3370,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3371,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3372,0,WI,ELROY SPARTA,UNDER,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3373,0,WI,ELROY SPARTA,FAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3374,0,WI,ELROY SPARTA,FAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3375,0,WI,ELROY SPARTA,FAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3376,0,WI,ELROY SPARTA,FAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3377,0,WI,ELROY SPARTA,FAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3378,0,WI,ELROY SPARTA,FAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3379,0,WI,ELROY SPARTA,FAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL13WI3380,0,WI,ELROY SPARTA,FAR,SUBSTRATE,11/17/13,us,NA,NA,2013,2014,hiber_earl,2016,-2,321,16
KL14WI0104,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,3,2,2014,2014,hiber_late,2016,-2,70,131
KL14WI0105,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,3,16,2014,2014,hiber_late,2016,-2,70,131
KL14WI0106,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,2.7,20,2014,2014,hiber_late,2016,-2,70,131
KL14WI0107,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,2.7,20,2014,2014,hiber_late,2016,-2,70,131
KL14WI0108,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,2,2,2014,2014,hiber_late,2016,-2,70,131
KL14WI0109,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,2.4,150,2014,2014,hiber_late,2016,-2,70,131
KL14WI0110,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,2.4,150,2014,2014,hiber_late,2016,-2,70,131
KL14WI0111,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,2.4,150,2014,2014,hiber_late,2016,-2,70,131
KL14WI0112,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,2.4,150,2014,2014,hiber_late,2016,-2,70,131
KL14WI0113,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,1.8,83,2014,2014,hiber_late,2016,-2,70,131
KL14WI0114,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,1.8,83,2014,2014,hiber_late,2016,-2,70,131
KL14WI0115,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,1.4,7,2014,2014,hiber_late,2016,-2,70,131
KL14WI0116,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,1.4,7,2014,2014,hiber_late,2016,-2,70,131
KL14WI0117,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,1.7,2,2014,2014,hiber_late,2016,-2,70,131
KL14WI0118,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,2.1,3,2014,2014,hiber_late,2016,-2,70,131
KL14WI0119,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,1.7,1,2014,2014,hiber_late,2016,-2,70,131
KL14WI0120,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,1.7,1,2014,2014,hiber_late,2016,-2,70,131
KL14WI0121,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,1.7,2,2014,2014,hiber_late,2016,-2,70,131
KL14WI0122,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,1.8,2,2014,2014,hiber_late,2016,-2,70,131
KL14WI0123,0,WI,ELROY SPARTA,BAT,EPFU,3/11/14,us,2,20,2014,2014,hiber_late,2016,-2,70,131
KL14WI0124,0,WI,ELROY SPARTA,BAT,MYSE,3/11/14,us,3.3,1,2014,2014,hiber_late,2016,-2,70,131
KL14WI0125,0,WI,ELROY SPARTA,BAT,PESU,3/11/14,us,3.4,1,2014,2014,hiber_late,2016,-2,70,131
KL14WI0126,0,WI,ELROY SPARTA,BAT,MYSE,3/11/14,us,4.6,1,2014,2014,hiber_late,2016,-2,70,131
KL14WI0127,0,WI,ELROY SPARTA,BAT,MYLU,3/11/14,us,4.4,1,2014,2014,hiber_late,2016,-2,70,131
KL14WI0128,0,WI,ELROY SPARTA,BAT,MYSE,3/11/14,us,4.8,1,2014,2014,hiber_late,2016,-2,70,131
