swab_id,gd,province,site,type,species,date,country,temp,cluster_size,y,wyear,season,yoa,ysw,Jdate,winter_day
JH18CN0230,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,1/15/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,15,76
JH18CN0234,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,1/15/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,15,76
JH18CN0236,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,1/15/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,15,76
JH18CN0267,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0270,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0273,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0278,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0282,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0296,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0311,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0315,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0319,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0322,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0346,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0349,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0352,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0355,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0360,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0363,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,1/17/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,17,78
JH18CN0369,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0372,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0375,0,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0378,0,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0381,0,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0384,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0387,0,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0390,0,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0393,0,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0396,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0401,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0404,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0407,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0411,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0414,0,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0417,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0420,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,1/18/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,18,79
JH18CN0444,1,BEIJING,BEIJING BIANFU CAVE,UNDER,SUBSTRATE,1/21/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,21,82
JH18CN0449,1,BEIJING,BEIJING BIANFU CAVE,UNDER,SUBSTRATE,1/21/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,21,82
JH18CN0457,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0460,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0463,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0466,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0471,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0476,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0479,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0482,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0486,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0489,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0492,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0496,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0499,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0503,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0507,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0513,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0516,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0520,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,1/24/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,24,85
JH18CN0528,0,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,1/25/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,25,86
JH18CN0531,0,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,1/25/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,25,86
JH18CN0534,0,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,1/25/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,25,86
JH18CN0537,1,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,1/25/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,25,86
JH18CN0541,0,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,1/25/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,25,86
JH18CN0544,0,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,1/25/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,25,86
JH18CN0548,1,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,1/25/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,25,86
JH18CN0552,0,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,1/25/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,25,86
JH18CN0559,1,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,1/25/18,CHINA,NA,NA,2018,2018,hiber_mid,1000,1018,25,86
JH18CN0571,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0577,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0580,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0585,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0588,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0591,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0604,1,JILIN,DI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0607,0,JILIN,DI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0610,0,JILIN,DI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0613,0,JILIN,DI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0646,0,JILIN,DI CAVE,UNDER,SUBSTRATE,2/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,55,116
JH18CN0687,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,2/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,56,117
JH18CN0690,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,2/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,56,117
JH18CN0693,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,2/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,56,117
JH18CN0697,1,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,2/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,56,117
JH18CN0740,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0746,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0749,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0752,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0755,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0764,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0767,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0770,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0777,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0783,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0791,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,2/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,58,119
JH18CN0815,1,JILIN,GEZI CAVE,UNDER,SUBSTRATE,2/28/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,59,120
JH18CN0818,0,JILIN,GEZI CAVE,UNDER,SUBSTRATE,2/28/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,59,120
JH18CN0841,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,3/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,83,144
JH18CN0847,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,3/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,83,144
JH18CN0850,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,3/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,83,144
JH18CN0853,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,3/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,83,144
JH18CN0856,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,3/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,83,144
JH18CN0860,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,3/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,83,144
JH18CN0863,1,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,3/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,83,144
JH18CN0867,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,3/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,83,144
JH18CN0888,0,HENAN,RESERVOIR 1,UNDER,SUBSTRATE,3/24/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,83,144
JH18CN0895,0,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,3/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,84,145
JH18CN0899,0,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,3/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,84,145
JH18CN0903,1,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,3/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,84,145
JH18CN0910,1,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,3/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,84,145
JH18CN0914,1,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,3/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,84,145
JH18CN0919,0,HENAN,RESERVOIR 2,UNDER,SUBSTRATE,3/25/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,84,145
JH18CN0938,1,BEIJING,BEIJING BIANFU CAVE,UNDER,SUBSTRATE,3/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,86,147
JH18CN0941,1,BEIJING,BEIJING BIANFU CAVE,UNDER,SUBSTRATE,3/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,86,147
JH18CN0944,1,BEIJING,BEIJING BIANFU CAVE,UNDER,SUBSTRATE,3/27/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,86,147
JH18CN0956,1,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0959,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0962,1,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0966,1,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0970,1,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0973,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0976,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0981,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0985,1,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0988,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN0997,1,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1000,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1003,1,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1006,0,JILIN,DALAZI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1036,1,JILIN,DI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1039,1,JILIN,DI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1045,1,JILIN,DI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1057,1,JILIN,DI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1063,1,JILIN,DI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1066,0,JILIN,DI CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1090,1,JILIN,JIAN BIANFU CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1093,0,JILIN,JIAN BIANFU CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1105,1,JILIN,JIAN BIANFU CAVE,UNDER,SUBSTRATE,4/5/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,95,156
JH18CN1131,1,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1134,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1137,1,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1140,1,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1145,1,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1148,1,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1151,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1154,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1162,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1165,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1172,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1175,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1178,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1182,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1188,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1191,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1195,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1198,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1201,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1207,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1210,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1216,1,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1223,1,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1226,0,LIAONING,TEMPLE CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1235,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1238,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1242,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1247,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1251,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1256,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1259,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1263,0,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1269,1,LIAONING,LIAONING BIANFU CAVE,UNDER,SUBSTRATE,4/6/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,96,157
JH18CN1294,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,4/8/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,98,159
JH18CN1297,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,4/8/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,98,159
JH18CN1301,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,4/8/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,98,159
JH18CN1304,1,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,4/8/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,98,159
JH18CN1307,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,4/8/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,98,159
JH18CN1310,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,4/8/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,98,159
JH18CN1313,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,4/8/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,98,159
JH18CN1316,0,JILIN,NEW HOPE CAVE,UNDER,SUBSTRATE,4/8/18,CHINA,NA,NA,2018,2018,hiber_late,1000,1018,98,159
